zid,name,tags,website,physical_address,phone,opening_hours,country_code,longitude,latitude,gisprecision,correctly_placed,created_at,updated_at,updated_by,facebook_page,categories
1008064,Bethlehem School,State Co-Ed Primary School,http://www.bethlehemschool.ac.nz/,"66 Carmichael Road, Bethlehem, Tauranga",07 576 4726,,NZ,176.108129,-37.690506,number,1,2006-08-11T17:39:32Z,2011-12-04T11:57:20Z,zenbu-cc,,ElementarySchool
1008071,Birchville School,State Co-Ed Primary School,http://birchville.school.nz,"16 Gemstone Drive, Birchville, Upper Hutt",04 526 7128,,NZ,175.100171,-41.092109,Address,1,2006-08-11T17:39:32Z,2013-04-12T14:56:58Z,zenbu,,ElementarySchool
1008078,Birchwood School,State Co-Ed Primary School,http://www.birchwood.school.nz,"Durham Street, Stoke, Nelson",03 547 3028,,NZ,173.224214,-41.307536,manual,1,2006-08-11T17:39:32Z,2007-07-01T14:07:39Z,tetley44,,ElementarySchool
1008085,Birdwood School,"State Co-Ed Primary, Intermediate School",,"Karepo Crescent, Ranui, Auckland",09 833 8479,,NZ,174.601647,-36.856188,manual,1,2006-08-11T17:39:33Z,2013-04-12T14:56:58Z,zenbu,,ElementarySchool MiddleSchool
1008099,Birkdale North School,State Co-Ed Primary School,http://www.birkdalenorth.school.nz/,"213 Birkdale Road, Birkdale, North Shore City",09 483 8674,,NZ,174.700991,-36.791084,number,1,2006-08-11T17:39:33Z,2013-04-12T15:09:14Z,zenbu,,ElementarySchool
1008106,Birkdale Primary School,State Co-Ed Primary School,http://www.birkdaleprimary.school.nz,"Salisbury Road, Birkdale, Auckland",09 483 7767,,NZ,174.703227,-36.800316,manual,1,2006-08-11T17:39:33Z,2013-04-12T14:51:10Z,zenbu,,ElementarySchool
1008120,Birkenhead School,State Co-Ed Primary School,http://www.birkenheadprimary.school.nz/,"77 Mokoia Road, Birkenhead, Auckland",(09) 480 7365,,NZ,174.722738,-36.811424,manual,1,2006-08-11T17:39:33Z,2007-08-19T00:16:18Z,JDHnz,,ElementarySchool
1008127,Bishop Edward Gaines Catholic School,"State Integrated Co-Ed Primary, Intermediate School",,"1 Mossop Road, Tokoroa",07 886 8021,,NZ,175.876073,-38.223329,Address,1,2006-08-11T17:39:33Z,2013-04-12T14:56:58Z,zenbu,,ElementarySchool MiddleSchool
1008141,Bishopdale School,State Co-Ed Primary School,http://www.bishopdale.school.nz,"465 Greers Road, Bishopdale, Christchurch",03 352 9354,,NZ,172.596196,-43.487338,number,1,2006-08-11T17:39:33Z,2013-04-12T15:09:14Z,zenbu,,ElementarySchool
1008148,Blackmount School,"State Co-Ed Primary, Intermediate School",http://www.blackmount.school.nz/,"Old Monowai Rd, Southland",03 225 5315,,NZ,167.675829,-45.806068,manual,1,2006-08-11T17:39:33Z,2007-01-17T21:53:55Z,GaryMck,,ElementarySchool MiddleSchool
1008155,Blaketown School,"State Co-Ed Primary, Intermediate School",http://www.blaketown.school.nz,"90 Blake Street, Greymouth",03 768 9096,,NZ,171.193582,-42.451806,Address,1,2006-08-11T17:39:33Z,2013-04-12T14:52:52Z,zenbu,,ElementarySchool MiddleSchool
1008162,Bledisloe School,State Co-Ed Primary School,,"Meanee Road, Taradale, Napier",06 844 2131,,NZ,176.851296,-39.537514,manual,1,2006-08-11T17:39:34Z,2007-11-11T18:24:47Z,burgla,,ElementarySchool
1008169,Blenheim School,State Co-Ed Primary School,,"42 Alfred Street, Blenheim",03 577 5542,,NZ,173.957022,-41.510789,number,1,2006-08-11T17:39:34Z,2013-04-12T14:56:58Z,zenbu,,ElementarySchool
1008190,Blockhouse Bay School,State Co-Ed Primary School,http://www.blockhousebay.school.nz/,"584 Blockhouse Bay Road, Blockhouse Bay, Auckland",09 627 9940,,NZ,174.702009,-36.924881,number,1,2006-08-11T17:39:34Z,2011-11-11T09:55:09Z,zenbu-cc,,ElementarySchool
1008211,Bluestone School,"State Co-Ed Primary, Intermediate School",http://www.bluestone.school.nz,"46 Raymond Street, Timaru",03 684 3706,,NZ,171.226436,-44.397912,Address,1,2006-08-11T17:39:34Z,2013-04-12T15:10:53Z,zenbu,,ElementarySchool MiddleSchool
1008218,Bluff Community School,"State Co-Ed Primary, Intermediate School",,"39 Bradshaw St, Bluff",03 212 8523,,NZ,168.343904,-46.602528,Address,1,2006-08-11T17:39:34Z,2007-10-03T23:36:05Z,burgla,,ElementarySchool MiddleSchool
1008232,Bombay School,"State Co-Ed Primary, Intermediate School",http://www.bombay.school.nz,"Paparata Road, Bombay, Auckland",09 236 0850,,NZ,174.995159,-37.185848,manual,1,2006-08-11T17:39:34Z,2007-05-13T16:59:22Z,burgla,,ElementarySchool MiddleSchool
1008239,Botany Downs School,State Co-Ed Primary School,http://www.botanydowns.school.nz,"Mirrabooka Avenue, Howick, Auckland",09 534 9848,,NZ,174.922428,-36.912225,manual,1,2006-08-11T17:39:34Z,2007-12-08T20:39:17Z,burgla,,ElementarySchool
1008253,Boulcott School,State Co-Ed Primary School,http://www.boulcott.school.nz,"Boulcott Street, Lower Hutt",04 566 3058,,NZ,174.921656,-41.201422,manual,1,2006-08-11T17:39:35Z,2007-08-24T15:03:35Z,vrod_rider,,ElementarySchool
1008260,Bradford School,State Co-Ed Primary School,,"42 a Bradford Street, Bradford, Dunedin",03 453 6254,,NZ,170.467692,-45.876358,number,1,2006-08-11T17:39:35Z,2013-04-12T14:56:59Z,zenbu,,ElementarySchool
1008295,Bridge Pa School,"State Co-Ed Primary, Intermediate School",,"Maraekakaho Rd, Hastings",06 879 9364,,NZ,176.75405,-39.649108,manual,1,2006-08-11T17:39:35Z,2008-06-08T13:44:01Z,burgla,,ElementarySchool MiddleSchool
1008302,Big Rock Primary School,"State Co-Ed Primary, Intermediate School",,"2 Bath Street, Brighton, Dunedin",03 481 1781,,NZ,170.330509,-45.949133,number,1,2006-08-11T17:39:35Z,2013-04-12T14:54:50Z,zenbu,,ElementarySchool MiddleSchool
1008309,Brightwater School,State Co-Ed Primary School,http://www.brightwater.school.nz/,"106 Ellis Street, Brightwater, Nelson",03 542 3666,,NZ,173.112932,-41.378906,number,1,2006-08-11T17:39:35Z,2013-04-12T14:56:59Z,zenbu,,ElementarySchool
1008316,Broad Bay School,"State Co-Ed Primary, Intermediate School",http://www.broadbay.school.nz,"Roebuck Rise, Broad Bay, Dunedin",03 478 0706,,NZ,170.624317,-45.847441,manual,1,2006-08-11T17:39:35Z,2007-04-30T21:32:57Z,GaryMck,,ElementarySchool MiddleSchool
1008323,Broadfield School,"State Co-Ed Primary, Intermediate School",,"Cnr Shands & Robinsons Roads, Selwyn",03 325 2440,,NZ,172.467188,-43.603512,manual,1,2006-08-11T17:39:36Z,2009-11-14T10:06:45Z,FantomFan,,ElementarySchool MiddleSchool
1008337,Broadlands School,State Co-Ed Primary School,http://www.broadlands.school.nz,"2986 Broadlands Road, Reporoa",07 333 8576,,NZ,176.332509,-38.511339,number,1,2006-08-11T17:39:36Z,2011-11-11T09:55:09Z,zenbu-cc,,ElementarySchool
1008344,Broadwood Area School,"State Co-Ed Primary, Intermediate, Secondary School",http://home.xtra.co.nz/hosts/broadwood/index.htm,"1041 Broadwood Road, Broadwood, Hokianga",09 409 5878,,NZ,173.395409,-35.260865,Address,1,2006-08-11T17:39:36Z,2007-11-18T22:03:29Z,burgla,,School ElementarySchool MiddleSchool HighSchool
1008351,Brockville School,"State Co-Ed Primary, Intermediate School",,"Brockville Road, Dunedin",03 476 3717,,NZ,170.459758,-45.867317,manual,1,2006-08-11T17:39:36Z,2007-04-30T21:23:50Z,GaryMck,,ElementarySchool MiddleSchool
1008358,Bromley School,State Co-Ed Primary School,http://www.bromley.school.nz,"33 Keighleys Road, Christchurch",03 389 7716,,NZ,172.687038,-43.536642,number,1,2006-08-11T17:39:36Z,2013-04-12T14:56:59Z,zenbu,,ElementarySchool
1008365,Brookby School,"State Co-Ed Primary, Intermediate School",,"West Road, Clevedon, Auckland",09 530 8569,,NZ,174.994955,-36.98742,manual,1,2006-08-11T17:39:36Z,2013-04-12T14:56:59Z,zenbu,,ElementarySchool MiddleSchool
1008372,Brookfield School,State Co-Ed Primary School,http://www.brookfield.school.nz/,"20 Miller Road, Brookfield, Tauranga",07 576 9433,,NZ,176.133177,-37.690579,manual,1,2006-08-11T17:39:36Z,2007-04-25T18:05:53Z,burgla,,ElementarySchool
1008379,Brooklyn School (Motueka),"State Co-Ed Primary, Intermediate School",http://www.brooklyn.school.nz,"Umukuri Road, Brooklyn, Tasman",03 528 9330,,NZ,172.972559,-41.095354,manual,1,2006-08-11T17:39:36Z,2007-05-12T14:40:18Z,burgla,,ElementarySchool MiddleSchool
1008386,Brooklyn School (Wellington),"State Co-Ed Primary, Intermediate School",http://www.brooklynprimary.school.nz,"Washington Avenue, Brooklyn, Wellington",04 389 6758,,NZ,174.766388,-41.306166,manual,1,2006-08-11T17:39:36Z,2007-02-28T12:27:11Z,garyt,,ElementarySchool MiddleSchool
1008393,Broomfield School,"State Co-Ed Primary, Intermediate School",http://www.broomfield.school.nz/,"Mt Brown Road, Amberley",03 314 9444,,NZ,172.685755,-43.11733,manual,1,2006-08-11T17:39:36Z,2007-04-30T18:45:58Z,garyt,,ElementarySchool MiddleSchool
1008400,Browns Bay School,State Co-Ed Primary School,http://www.brownsbay.school.nz/,"Masterton Road, Browns Bay, Auckland",09 479 4301,,NZ,174.746025,-36.721764,manual,1,2006-08-11T17:39:37Z,2007-12-22T09:17:24Z,Chairman,,ElementarySchool
1008414,Brunswick School,"State Co-Ed Primary, Intermediate School",http://www.wwc.school.nz,"15 Campbell Road, Brunswick, Wanganui",06 342 1841,,NZ,175.024304,-39.843462,Address,1,2006-08-11T17:39:37Z,2007-12-15T18:21:22Z,burgla,,ElementarySchool MiddleSchool
1008421,Brydone School,State Co-Ed Primary School,,"Brydone-Glencoe Road, Southland",03 206 6698,,NZ,168.803515,-46.256025,manual,1,2006-08-11T17:39:37Z,2007-10-03T11:10:48Z,burgla,,ElementarySchool
1008428,Buckland School,"State Co-Ed Primary, Intermediate School",,"72 George Crescent, Buckland, Pukekohe",09 238 9419,,NZ,174.92614,-37.228264,number,1,2006-08-11T17:39:37Z,2007-01-23T12:49:25Z,zenbu,,ElementarySchool MiddleSchool
1008442,Bucklands Beach Primary School,State Co-Ed Primary School,http://www.bbps.school.nz,"107 Clovelly Road, Bucklands Beach, Auckland",09 534 6543,,NZ,174.908045,-36.865574,number,1,2006-08-11T17:39:37Z,2013-04-12T14:56:59Z,zenbu,,ElementarySchool
1008456,Bulls School,"State Co-Ed Primary, Intermediate School",http://www.bulls.school.nz,"Bridge Street, Bulls",06 322 1184,,NZ,175.383961,-40.168519,manual,1,2006-08-11T17:39:37Z,2013-04-12T14:56:59Z,zenbu,,ElementarySchool MiddleSchool
1008463,Bunnythorpe School,"State Co-Ed Primary, Intermediate School",,"Baring Street, Bunnythorpe, Via Palmerston North",06 329 2777,,NZ,175.633031,-40.28248,manual,1,2006-08-11T17:39:37Z,2013-04-12T14:56:59Z,zenbu,,ElementarySchool MiddleSchool
1008470,Burnham School,"State Co-Ed Primary, Intermediate School",http://www.geocities.com/burnhamschool,"Chaytor Avenue, Burnham",03 347 6851,,NZ,172.30814,-43.61688,manual,1,2006-08-11T17:39:37Z,2013-04-12T14:56:59Z,zenbu,,ElementarySchool MiddleSchool
1008484,Burnside Primary School,State Co-Ed Primary School,http://www.burnsideprimary.school.nz,"96 Memorial Avenue, Burnside, Christchurch",03 351 9407,,NZ,172.581649,-43.512901,number,1,2006-08-11T17:39:38Z,2013-04-12T15:09:34Z,zenbu,,ElementarySchool
1008491,Burwood School,State Co-Ed Primary School,http://www.burwood.school.nz,"255 New Brighton Road, Burwood, Christchurch",03 383 4842,,NZ,172.685142,-43.500079,number,1,2006-08-11T17:39:38Z,2013-04-12T14:56:59Z,zenbu,,ElementarySchool
1008498,Calton Hill School,State Co-Ed Primary School,http://www.caltonhillschool.orcon.net.nz,"38 Riselaw Road, Calton Hill, Dunedin",03 487 7465,,NZ,170.467317,-45.898283,number,1,2006-08-11T17:39:38Z,2011-11-11T09:55:09Z,zenbu-cc,,ElementarySchool
1008505,Calvin Christian School,"Private Co-Ed Primary, Intermediate School",,"22 Rosella Road, Mangere East, Auckland",09 276 7272,,NZ,174.835717,-36.959114,number,1,2006-08-11T17:39:38Z,2011-11-11T09:55:09Z,zenbu-cc,,ElementarySchool
1008512,Camberley School,State Co-Ed Primary School,,"627 Kiwi Street, Hastings",06 876 9285,,NZ,176.818121,-39.626163,Address,1,2006-08-11T17:39:38Z,2007-11-11T13:13:40Z,burgla,,ElementarySchool
1008519,Cambridge East School,State Co-Ed Primary School,http://www.cambridgeschools.co.nz,"Williams Street, Cambridge",07 827 7651,,NZ,175.471069,-37.884253,manual,1,2006-08-11T17:39:38Z,2013-04-12T14:56:59Z,zenbu,,ElementarySchool
1008547,Cambridge School,State Co-Ed Primary School,http://www.cambridgeprimary.co.nz,"Wilson Street, Cambridge",07 827 5316,,NZ,175.468408,-37.895337,manual,1,2006-08-11T17:39:38Z,2007-11-11T13:19:05Z,burgla,,ElementarySchool
1008554,Campbells Bay School,State Co-Ed Primary School,http://www.campbellsbay.school.nz,"Aberdeen Road, Castor Bay, Auckland",09 410 7444,,NZ,174.759457,-36.754857,manual,1,2006-08-11T17:39:39Z,2007-08-24T16:18:20Z,kiwipath,,ElementarySchool
1008568,Cannington School,"State Co-Ed Primary, Intermediate School",,"Cannington Road, Mackenzie",03 614 3723,,NZ,170.937341,-44.357902,manual,1,2006-08-11T17:39:39Z,2007-11-07T23:26:03Z,garyt,,ElementarySchool MiddleSchool
1008575,Cannons Creek School,State Co-Ed Primary School,http://sites.tki.org.nz/cannonscreek,"Warspite Avenue, Porirua East",04 237 7426,,NZ,174.864482,-41.140391,manual,1,2006-08-11T17:39:39Z,2013-04-12T14:50:09Z,zenbu,,ElementarySchool
1008582,Aidanfield Christian School,"State Integrated Co-Ed Primary, Intermediate, Secondary School",http://www.aidanfield.school.nz/,"2 Nash Road, Halswell, Christchurch",03 338 8153,,NZ,172.570807,-43.563803,manual,1,2006-08-11T17:39:39Z,2013-04-12T14:56:56Z,zenbu,,ElementarySchool MiddleSchool
1008589,Canvastown School,"State Co-Ed Primary, Intermediate School",http://www.geocities.com/canvastown,"Main Road, Canvastown",03 574 2103,,NZ,173.667573,-41.28882,manual,1,2006-08-11T17:39:39Z,2008-12-14T20:39:56Z,burgla,,ElementarySchool MiddleSchool
1008596,Cardinal McKeefry School,"State Integrated Co-Ed Primary, Intermediate Catholic School",http://www.cardinalmckeefry.school.nz/,"66 Albemarle Road, Wilton, Wellington",04 475 3262,,NZ,174.757129,-41.276154,manual,1,2006-08-11T17:39:39Z,2013-04-12T14:57:00Z,zenbu,,ElementarySchool MiddleSchool
1008603,Carew Peel Forest School,State Co-Ed Primary School,http://www.carewpeelforest.school.nz,"Ealing-Montalto Road, Carew, Ashburton",03 696 3556,,NZ,171.356667,-43.959337,manual,1,2006-08-11T17:39:39Z,2007-10-31T20:00:24Z,burgla,,ElementarySchool
1008610,Carey College,"Private Co-Ed Primary, Intermediate, Secondary School",http://www.careycollege.com,"21 Domain Road, Panmure, Auckland",09 570 5873,,NZ,174.854474,-36.901092,number,1,2006-08-11T17:39:39Z,2013-04-12T15:09:13Z,zenbu,,ElementarySchool
1008617,Cargill Open Plan School,State Co-Ed Primary School,,"Grampian Street, Tokoroa",07 886 7973,,NZ,175.865879,-38.241652,manual,1,2006-08-11T17:39:39Z,2013-04-12T14:57:00Z,zenbu,,ElementarySchool
1008631,Carlton School,State Co-Ed Primary School,http://www.carlton.school.nz,"Carlton Avenue, Wanganui",06 345 0336,,NZ,175.030982,-39.935474,manual,1,2006-08-11T17:39:40Z,2007-10-07T12:18:19Z,burgla,,ElementarySchool
1008645,Carncot School,"Private Girls Primary, Intermediate School",http://www.carncot.school.nz,"263 Broadway Avenue, Palmerston North",06 353 2302,,NZ,175.621779,-40.349826,number,1,2006-08-11T17:39:40Z,2011-11-11T09:55:09Z,zenbu-cc,,ElementarySchool
1008652,Carterton School,"State Co-Ed Primary, Intermediate School",http://www.carterton.school.nz/,"Holloway Street, Carterton",06 379 4010,,NZ,175.529777,-41.026017,manual,1,2006-08-11T17:39:40Z,2013-04-12T14:57:00Z,zenbu,,ElementarySchool MiddleSchool
1008666,Cashmere Avenue School,State Co-Ed Primary School,http://www.cashmere-ave.school.nz,"110 Cashmere Avenue, Khandallah, Wellington",04 939 4700,,NZ,174.798077,-41.247794,number,1,2006-08-11T17:39:40Z,2013-04-12T14:57:00Z,zenbu,,ElementarySchool
1008680,Cashmere Primary School,"State Co-Ed Primary, Intermediate School",http://www.cashmereprimary.school.nz,"135 Hackthorne Road, Cashmere, Christchurch",03 332 6786,,NZ,172.63236,-43.576514,number,1,2006-08-11T17:39:40Z,2013-04-12T14:57:00Z,zenbu,,ElementarySchool MiddleSchool
1008687,Castlecliff School,State Co-Ed Primary School,http://www.castlecliff.school.nz,"Polson Street, Castlecliff, Wanganui",06 344 4537,,NZ,174.991715,-39.940212,manual,1,2006-08-11T17:39:40Z,2013-04-12T14:57:00Z,zenbu,,ElementarySchool
1008701,Caversham School,State Co-Ed Primary School,http://www.caversham.school.nz,"217 South Road, Caversham, Dunedin",03 455 8315,,NZ,170.484691,-45.895733,number,1,2006-08-11T17:39:41Z,2011-11-11T09:55:09Z,zenbu-cc,,ElementarySchool
1008708,Centennial Park School,"State Co-Ed Primary, Intermediate School",,"50 Te Kuiti Road, Te Kuiti",07 878 7709,,NZ,175.174049,-38.335882,Address,1,2006-08-11T17:39:41Z,2013-04-12T14:52:59Z,zenbu,,ElementarySchool MiddleSchool
1008722,Central New Brighton School,"State Co-Ed Primary, Intermediate School",http://www.cnb.school.nz,"Seaview Road, New Brighton, Christchurch",03 388 9098,,NZ,172.724487,-43.508083,manual,1,2006-08-11T17:39:41Z,2013-04-12T15:09:13Z,zenbu,,ElementarySchool MiddleSchool
1008729,Central Normal School,State Co-Ed Primary School,http://www.centralnormal.school.nz,"201 Featherston Street, Palmerston North",06 359 3337,,NZ,175.602925,-40.351257,number,1,2006-08-11T17:39:41Z,2013-04-12T15:10:23Z,zenbu,,ElementarySchool
1008743,Central School,State Co-Ed Primary School,,"Lemon Street, New Plymouth",06 758 3240,,NZ,174.079796,-39.059075,manual,1,2006-08-11T17:39:41Z,2013-04-12T15:09:13Z,zenbu,,ElementarySchool
1008757,Central Southland Rural Primary School,"State Co-Ed Primary, Intermediate School",,"Boundary Road, Drummond, Southland",03 236 2886,,NZ,168.152876,-46.147492,manual,0,2006-08-11T17:39:41Z,2007-10-04T00:30:55Z,burgla,,ElementarySchool MiddleSchool
1008764,Central Takaka School,State Co-Ed Primary School,http://www.centraltakaka.school.nz,"Central Takaka Road, Tasman",03 525 9200,,NZ,172.820719,-40.879536,manual,1,2006-08-11T17:39:41Z,2013-04-12T14:57:00Z,zenbu,,ElementarySchool
1008778,Chapel Downs School,State Co-Ed Primary School,,"Cnr Chapel & Dawson Roads, East Tamaki, Auckland",09 274 8002,,NZ,174.90133,-36.979891,manual,1,2006-08-11T17:39:42Z,2007-04-21T12:07:00Z,burgla,,ElementarySchool
1008785,Crofton Downs Primary School,State Co-Ed Primary School,http://www.croftondownsprimary.school.nz,"Chartwell Drive, Wellington",04 479 2429,,NZ,174.764194,-41.259348,manual,1,2006-08-11T17:39:42Z,2008-11-03T17:08:04Z,zenbu,,ElementarySchool
1008792,Chaucer School,State Co-Ed Primary School,,"Chaucer Place, Blockhouse Bay, Auckland",09 626 6699,,NZ,174.694757,-36.915026,manual,1,2006-08-11T17:39:42Z,2007-11-08T21:30:35Z,burgla,,ElementarySchool
1008799,Chelsea School,State Co-Ed Primary School,http://www.chelsea.school.nz,"Onetaunga Road, Birkenhead, Auckland",09 418 0082,,NZ,174.707894,-36.81571,manual,1,2006-08-11T17:39:42Z,2011-11-28T00:09:39Z,zenbu-cc,,ElementarySchool
1008806,Cheltenham School,"State Co-Ed Primary, Intermediate School",,"Cheltenham-Hunterville Rd, Manawatu",06 328 9775,,NZ,175.658244,-40.136349,manual,1,2006-08-11T17:39:42Z,2007-10-28T16:49:10Z,burgla,,ElementarySchool MiddleSchool
1008813,Chertsey School,State Co-Ed Primary School,,"83 High Street, Chertsey",03 302 2727,,NZ,171.936818,-43.804453,manual,1,2006-08-11T17:39:42Z,2009-02-26T13:47:24Z,zenbu,,ElementarySchool
1008820,Cheviot Area School,"State Co-Ed Primary, Intermediate, Secondary School",http://www.cheviot.school.nz/,"Hall Street, Cheviot",03 319 8787,,NZ,173.274044,-42.812486,manual,1,2006-08-11T17:39:42Z,2013-04-12T14:54:50Z,zenbu,,School ElementarySchool MiddleSchool HighSchool
1008834,Chilton St James School,"Private Girls Primary, Intermediate, Secondary School",http://www.chilton.school.nz,"124 Waterloo Road, Lower Hutt",04 566 4089,,NZ,174.913535,-41.210146,number,1,2006-08-11T17:39:42Z,2011-11-11T09:55:09Z,zenbu-cc,,ElementarySchool
1008848,Christ The King School (Burnside),"State Integrated Co-Ed Primary, Intermediate School",http://www.christtheking.school.nz,"92 Greers Road, Burnside, Christchurch",03 358 2708,,NZ,172.576752,-43.509071,number,1,2006-08-11T17:39:43Z,2011-10-05T01:12:49Z,zenbu-cc,,ElementarySchool MiddleSchool
1008855,Christ the King Catholic School Owairaka,"State Integrated Co-Ed Primary, Intermediate School",http://www.ctk.school.nz,"288 Richardson Road, Mt Roskill, Auckland",09 626 7123,,NZ,174.720945,-36.904344,number,1,2006-08-11T17:39:43Z,2010-12-02T10:52:49Z,zenbu,,ElementarySchool MiddleSchool
1008862,Christchurch Adventist School,"State Integrated Co-Ed Primary, Intermediate, Secondary School, SDA",http://www.cas.school.nz,"15 Grants Road, Papanui, Christchurch",03 352 9173,,NZ,172.611585,-43.499004,number,1,2006-08-11T17:39:43Z,2013-04-12T15:09:13Z,zenbu,,ElementarySchool MiddleSchool
